1 0 1 1 20 0 91.51 53.00 124.00 14.03 3.75 91.00 92.00 96.00 99.00 104.00 13888.00
1 1000000 3 1 20 0 212.51 135.00 287.00 374.45 19.35 210.00 221.00 240.00 251.00 284.00 5952.00
1 1000000 4 1 20 0 168.31 110.00 232.00 271.31 16.47 163.00 175.00 193.00 205.00 219.00 7552.00
1 1000000 5 1 20 0 146.72 87.00 208.00 278.94 16.70 142.00 157.00 167.00 181.00 199.88 8640.00
1 1000000 6 1 20 0 135.66 82.00 205.00 254.40 15.95 132.00 142.00 156.00 164.00 194.00 9344.00
1 100000 1 1 20 0 146.43 94.00 180.00 51.85 7.20 144.00 147.00 155.00 162.00 178.00 8704.00
1 1100000 5 1 20 0 154.93 101.00 233.00 342.93 18.52 149.00 163.00 177.00 197.00 216.81 8192.00
1 1200000 5 1 20 0 167.33 130.00 269.00 414.68 20.36 161.00 178.00 195.00 202.00 241.00 7616.00
1 1200000 6 1 20 0 145.98 88.00 233.00 275.81 16.61 141.00 152.00 164.00 179.00 213.00 8704.00
1 120000 1 1 20 0 145.80 119.00 195.00 84.70 9.20 143.00 147.00 155.00 169.00 181.00 8704.00
1 1300000 6 1 20 0 163.97 92.00 280.00 499.36 22.35 157.00 177.00 193.00 204.00 243.00 7744.00
1 1400000 10 1 20 0 129.52 69.00 182.00 224.59 14.99 127.00 139.00 152.00 157.00 171.00 9792.00
1 1400000 11 1 20 0 119.20 81.00 205.00 402.88 20.07 116.00 130.00 144.00 156.00 195.00 10624.00
1 1400000 12 1 20 0 119.02 57.00 179.00 227.58 15.09 115.00 127.00 140.00 148.00 169.00 10688.00
1 1400000 13 1 20 0 117.41 76.00 201.00 251.31 15.85 115.00 125.00 138.00 147.65 167.00 10816.00
1 1400000 14 1 20 0 113.24 61.00 171.00 188.38 13.73 111.50 119.00 131.00 138.00 164.00 11264.00
1 1400000 15 1 20 0 110.72 64.00 171.00 162.18 12.74 108.00 117.00 126.00 134.00 165.00 11456.00
1 1400000 1 1 20 0 650.08 287.00 786.00 1753.97 41.88 634.00 676.00 696.00 742.00 768.00 1920.00
1 1400000 2 1 20 0 356.88 171.00 443.00 519.32 22.79 352.00 368.00 378.00 395.00 442.00 3584.00
1 1400000 3 1 20 0 268.79 156.00 389.00 787.63 28.06 260.00 276.00 304.00 329.00 363.00 4736.00
1 1400000 4 1 20 0 215.63 110.00 312.00 439.39 20.96 210.00 227.00 242.00 253.00 295.00 5888.00
1 1400000 5 1 20 0 178.79 123.00 241.00 255.17 15.97 175.00 187.00 199.00 216.00 231.00 7104.00
1 1400000 6 1 20 0 164.84 97.00 227.00 307.26 17.53 159.00 176.00 191.00 200.00 213.00 7680.00
1 1400000 7 1 20 0 151.49 82.00 212.00 290.33 17.04 148.00 161.00 175.00 185.00 209.00 8384.00
1 1400000 8 1 20 0 137.95 90.00 197.00 251.71 15.87 134.00 147.00 162.10 167.00 182.00 9216.00
1 1400000 9 1 20 0 134.52 75.00 217.00 250.16 15.82 130.00 143.00 156.00 166.00 187.61 9472.00
1 140000 1 1 20 0 165.95 107.00 216.00 121.12 11.01 162.00 170.00 179.10 191.00 203.00 7680.00
1 1500000 1 1 20 0 675.97 307.00 717.00 789.88 28.10 672.00 686.00 706.00 713.00 716.00 1856.00
1 1500000 2 1 20 0 384.29 198.00 468.00 722.04 26.87 376.00 391.00 413.00 453.00 464.00 3264.00
1 1500000 7 1 20 0 156.30 89.00 224.00 357.58 18.91 149.00 168.00 186.00 196.00 205.49 8128.00
1 1600000 7 1 20 0 162.45 85.00 229.00 325.18 18.03 157.00 172.00 185.80 199.00 221.00 7808.00
1 1600000 8 1 20 0 150.83 89.00 252.00 367.04 19.16 146.00 161.00 176.00 187.10 214.00 8448.00
1 1700000 8 1 20 0 154.96 89.00 248.00 461.00 21.47 150.00 161.00 187.00 196.00 233.00 8192.00
1 1800000 10 1 20 0 149.46 85.00 248.00 446.03 21.12 145.00 160.00 174.00 188.00 234.00 8512.00
1 1800000 11 1 20 0 134.79 64.00 243.00 382.68 19.56 131.00 146.00 160.00 169.00 186.00 9472.00
1 1800000 7 1 20 0 178.84 111.00 255.00 469.00 21.66 171.00 191.00 211.00 223.00 244.00 7104.00
1 1800000 8 1 20 0 163.51 92.00 264.00 378.90 19.47 160.00 173.00 187.00 203.00 219.00 7744.00
1 1800000 9 1 20 0 152.37 87.00 248.00 418.33 20.45 148.00 163.00 183.00 192.00 213.00 8320.00
1 180000 1 1 20 0 169.99 119.00 249.00 237.52 15.41 165.00 171.00 185.00 201.00 235.00 7488.00
1 1900000 9 1 20 0 153.43 85.00 253.00 420.42 20.50 147.00 160.00 180.60 190.00 229.00 8256.00
1 2000000 10 1 20 0 154.89 84.00 241.00 428.80 20.71 149.00 163.00 182.00 195.00 228.00 8192.00
1 2000000 11 1 20 0 146.93 81.00 213.00 296.95 17.23 144.00 157.00 172.00 179.00 193.00 8640.00
1 2000000 9 1 20 0 161.46 90.00 229.00 361.65 19.02 157.00 170.00 188.00 206.00 217.00 7872.00
1 200000 1 1 20 0 192.01 131.00 261.00 191.59 13.84 187.00 194.00 213.00 219.00 237.00 6592.00
1 200000 2 1 20 0 112.25 74.00 157.00 58.72 7.66 110.00 115.00 121.00 126.00 143.00 11328.00
1 2100000 10 1 20 0 160.13 88.00 270.00 388.13 19.70 157.00 171.00 186.00 193.00 216.00 7936.00
1 2100000 11 1 20 0 152.13 83.00 212.00 385.58 19.64 148.00 163.00 180.00 193.00 208.00 8384.00
1 2200000 10 1 20 0 166.05 108.00 240.00 490.38 22.14 160.00 177.00 199.00 208.00 236.00 7680.00
1 2200000 11 1 20 0 157.86 111.00 223.00 309.57 17.59 154.00 166.00 186.80 194.00 209.00 8064.00
1 2200000 12 1 20 0 148.77 80.00 238.00 369.13 19.21 145.00 159.00 176.00 186.00 206.00 8512.00
1 2200000 13 1 20 0 143.16 108.00 195.00 240.42 15.51 141.00 153.00 164.00 173.00 188.00 8896.00
1 2200000 14 1 20 0 143.42 82.00 205.00 290.69 17.05 140.00 154.00 166.70 173.00 200.00 8832.00
1 2200000 15 1 20 0 134.81 76.00 193.00 259.43 16.11 132.00 144.00 157.00 165.00 184.00 9408.00
1 2200000 7 1 20 0 197.38 100.00 279.00 391.49 19.79 193.00 209.00 224.00 237.00 262.00 6464.00
1 2200000 8 1 20 0 181.06 103.00 254.00 336.03 18.33 177.00 192.00 202.00 213.00 250.00 7040.00
1 2200000 9 1 20 0 172.65 103.00 249.00 464.51 21.55 167.00 186.00 201.00 212.00 241.00 7360.00
1 2300000 12 1 20 0 155.74 119.00 252.00 504.73 22.47 152.00 169.00 180.00 202.50 226.00 8128.00
1 2400000 12 1 20 0 156.92 105.00 229.00 321.31 17.93 154.00 168.00 178.00 190.00 212.00 8128.00
1 2400000 13 1 20 0 154.33 84.00 223.00 362.03 19.03 153.00 165.00 177.00 188.00 218.00 8256.00
1 2500000 13 1 20 0 153.32 114.00 217.00 283.38 16.83 151.00 163.00 175.00 185.00 210.00 8256.00
1 2600000 12 1 20 0 165.43 84.00 245.00 465.22 21.57 160.00 178.00 193.00 209.00 231.82 7680.00
1 2600000 13 1 20 0 159.22 99.00 225.00 346.05 18.60 157.00 169.00 186.00 196.00 208.00 8000.00
1 2600000 14 1 20 0 153.54 112.00 247.00 388.51 19.71 151.00 163.00 177.00 191.00 203.00 8320.00
1 2600000 15 1 20 0 152.40 106.00 222.00 377.93 19.44 148.00 163.00 179.00 191.00 221.00 8320.00
1 2700000 14 1 20 0 159.83 93.00 224.00 328.55 18.13 158.00 170.00 184.00 196.00 208.00 7936.00
1 2700000 15 1 20 0 156.68 103.00 259.00 564.94 23.77 151.00 166.00 178.00 200.00 250.00 8128.00
1 2800000 14 1 20 0 163.59 99.00 273.00 458.93 21.42 159.00 175.00 193.00 205.00 230.00 7744.00
1 2800000 15 1 20 0 155.70 122.00 243.00 353.50 18.80 153.00 166.00 178.00 191.05 225.00 8192.00
1 3000000 10 1 20 0 204.28 115.00 290.00 812.48 28.50 197.00 222.00 247.00 262.00 279.27 6208.00
1 3000000 11 1 20 0 197.53 103.00 312.00 535.67 23.14 193.00 212.00 226.00 237.00 251.00 6464.00
1 3000000 12 1 20 0 183.15 140.00 280.00 528.68 22.99 177.00 195.00 208.00 229.00 260.00 6912.00
1 3000000 13 1 20 0 177.73 105.00 289.00 672.03 25.92 170.00 187.00 216.00 245.05 260.00 7168.00
1 3000000 14 1 20 0 171.71 85.00 250.00 413.11 20.33 168.00 183.00 199.00 210.00 243.00 7424.00
1 3000000 15 1 20 0 169.58 97.00 304.00 589.69 24.28 166.00 181.00 195.00 208.00 252.00 7488.00
1 3000000 1 1 20 0 1292.09 577.00 1437.00 6061.40 77.85 1286.00 1337.00 1382.00 1394.00 1399.00 960.00
1 3000000 2 1 20 0 699.61 318.00 882.00 3277.91 57.25 697.00 722.00 773.70 775.00 882.00 1792.00
1 3000000 3 1 20 0 481.52 216.00 609.00 1238.62 35.19 479.00 500.00 531.00 548.95 567.00 2624.00
1 3000000 4 1 20 0 378.55 181.00 474.00 1231.87 35.10 370.00 398.00 431.00 451.00 474.00 3328.00
1 3000000 5 1 20 0 319.29 150.00 438.00 1198.62 34.62 312.00 326.00 364.00 397.00 437.00 3968.00
1 3000000 6 1 20 0 289.32 180.00 421.00 1620.68 40.26 277.00 314.00 355.00 372.00 409.00 4352.00
1 3000000 7 1 20 0 251.10 111.00 352.00 907.55 30.13 242.00 267.00 297.70 315.00 352.00 5056.00
1 3000000 8 1 20 0 225.75 124.00 301.00 666.52 25.82 219.00 241.00 264.00 285.00 298.00 5632.00
1 3000000 9 1 20 0 209.76 117.00 319.00 598.27 24.46 204.00 220.00 241.00 254.00 312.01 6080.00
1 300000 2 1 20 0 137.78 98.00 224.00 165.06 12.85 133.00 141.00 154.00 162.00 190.00 9216.00
1 3020000 1 1 20 0 1292.36 645.00 1422.00 4243.05 65.14 1292.00 1324.00 1333.00 1386.00 1386.00 960.00
1 3020000 2 1 20 0 682.89 338.00 813.00 1544.82 39.30 681.00 691.00 719.30 733.00 813.00 1856.00
1 360000 1 1 20 0 239.36 113.00 322.00 277.68 16.66 237.00 247.00 258.00 274.00 298.00 5312.00
1 360000 2 1 20 0 149.86 102.00 209.00 75.86 8.71 147.00 152.00 160.00 165.45 176.00 8448.00
1 400000 2 1 20 0 157.61 106.00 248.00 190.32 13.80 154.00 160.00 171.00 183.00 218.00 8064.00
1 440000 2 1 20 0 165.00 124.00 251.00 162.36 12.74 161.00 166.00 177.00 191.00 225.00 7680.00
