1 131072 1 1 20 0 43.75883437845813 23.0 84.0 20.760946483451097 4.556418163804887 43.0 44.0 47.0 51.0 66.0 3600 
1 131072 1 1 20 0 44.51845461365341 25.0 107.0 29.167888984624252 5.400730412140959 44.0 45.0 49.0 52.0 68.0 7104 
1 131072 1 1 20 0 52.68539524991138 43.0 137.0 62.497089076319156 7.9055100452987315 51.0 53.0 58.0 64.0 87.0 12032 
1 131072 1 1 20 0 68.36409550045914 50.0 139.0 52.35411949868498 7.2356146593558295 67.0 70.0 75.0 82.0 102.88999999999942 18560 
1 131072 1 1 20 0 94.94080203691917 69.0 186.0 59.09515887296848 7.687337567257502 93.0 97.0 103.0 108.0 123.0 26624 
1 131072 1 1 20 0 147.3419689119171 102.0 205.0 97.98865805282082 9.898922065195828 145.0 152.0 160.0 165.0 182.0 34304 
1 131072 1 1 20 0 264.16968625718073 177.0 380.0 274.07107400673556 16.5550920869301 263.0 272.0 283.0 292.0 308.0 37888 
1 131072 1 1 20 0 475.4097444089457 131.0 832.0 1506.4000008931396 38.812369173926236 470.0 485.0 502.0 513.45 558.8000000000002 40960 
1 131072 1 2 20 0 70.0356219139431 43.0 156.0 85.0479904255908 9.222146736286016 67.0 71.0 77.0 85.0 113.0 2256 
1 131072 1 2 20 0 59.89530903966177 33.0 147.0 140.20003235365897 11.840609458708574 61.0 64.0 70.0 77.0 102.0 5280 
1 131072 1 2 20 0 65.88647930958176 40.0 135.0 72.05571230046813 8.488563618214105 63.0 66.0 73.0 82.0 107.0 9600 
1 131072 1 2 20 0 69.51505250875145 40.0 153.0 94.57019349199196 9.724720741080022 67.0 71.0 79.0 87.0 110.0 18176 
1 131072 1 2 20 0 79.85656890317397 56.0 180.0 99.69510985607329 9.98474385530612 77.0 81.0 89.0 97.0 123.0 31744 
1 131072 1 2 20 0 131.6941565600882 37.0 255.0 1525.810980187176 39.061630536719484 147.0 158.0 169.0 179.0 202.0 38400 
1 131072 1 2 20 0 158.9584885577435 86.0 249.0 111.97432789116763 10.58179228161126 156.0 164.0 172.0 179.0 192.0 63488 
1 131072 1 2 20 0 267.66322869955155 130.0 464.0 2823.1856882302077 53.133658713006085 283.0 313.0 327.10000000000014 338.0 367.1300000000001 75776 
