231.14 183.6 161.18
223.97 183.26 171.13
230.7 196.9 171.27
248.06 197.55 184.89
252 214.61 185.8
288.75 230.05 200.67
370.69 276.4 257.23
479.68 364.71 317.12
723.87 655.52 548.71
1275.32 981.22 840.25
